UF;Município;Gênero;Grau de instrução;Cor / Raça;Faixa etária;Eleitorado;Com deficiência;Voto facultativo
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;35 a 39 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;40 a 44 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;45 a 49 anos;3;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;50 a 54 anos;1;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;55 a 59 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;60 a 64 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;65 a 69 anos;7;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;70 a 74 anos;1;1;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Branca;85 a 89 anos;1;1;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;16 anos;2;0;2
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;17 anos;10;0;10
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;18 anos;17;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;19 anos;9;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;20 anos;7;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;21 a 24 anos;55;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;25 a 29 anos;41;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;30 a 34 anos;29;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;35 a 39 anos;40;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;40 a 44 anos;30;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;45 a 49 anos;11;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;50 a 54 anos;11;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;55 a 59 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;60 a 64 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Indígena;85 a 89 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;20 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;21 a 24 anos;23;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;25 a 29 anos;43;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;30 a 34 anos;58;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;35 a 39 anos;63;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;40 a 44 anos;66;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;45 a 49 anos;88;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;50 a 54 anos;75;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;55 a 59 anos;62;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;60 a 64 anos;68;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;65 a 69 anos;40;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;70 a 74 anos;35;1;35
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;75 a 79 anos;17;0;17
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;80 a 84 anos;8;0;8
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;85 a 89 anos;6;0;6
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;95 a 99 anos;2;0;2
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;16 anos;5;1;5
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;17 anos;3;0;3
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;18 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;19 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;20 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;21 a 24 anos;16;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;25 a 29 anos;9;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;30 a 34 anos;8;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;35 a 39 anos;6;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;40 a 44 anos;15;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;45 a 49 anos;21;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;50 a 54 anos;14;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;55 a 59 anos;8;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;60 a 64 anos;9;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;65 a 69 anos;11;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;70 a 74 anos;3;0;3
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;75 a 79 anos;4;0;4
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Parda;85 a 89 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;16 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;18 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;19 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;21 a 24 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;40 a 44 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;45 a 49 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;50 a 54 anos;3;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;55 a 59 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;60 a 64 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;65 a 69 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Preta;70 a 74 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Amarela;25 a 29 anos;1;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Amarela;30 a 34 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Amarela;45 a 49 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Amarela;55 a 59 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;18 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;20 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;21 a 24 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;25 a 29 anos;3;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;30 a 34 anos;7;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;35 a 39 anos;10;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;40 a 44 anos;6;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;45 a 49 anos;8;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;50 a 54 anos;6;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;55 a 59 anos;6;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;60 a 64 anos;10;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;65 a 69 anos;6;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;70 a 74 anos;4;0;4
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;75 a 79 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;80 a 84 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Branca;85 a 89 anos;1;1;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;16 anos;9;0;9
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;17 anos;17;0;17
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;18 anos;36;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;19 anos;37;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;20 anos;24;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;21 a 24 anos;66;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;25 a 29 anos;64;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;30 a 34 anos;60;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;35 a 39 anos;37;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;40 a 44 anos;37;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;45 a 49 anos;26;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;50 a 54 anos;32;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;55 a 59 anos;22;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;60 a 64 anos;6;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Indígena;65 a 69 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;100 anos ou mais;3;0;3
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;20 anos;5;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;21 a 24 anos;55;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;25 a 29 anos;303;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;30 a 34 anos;269;5;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;35 a 39 anos;205;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;40 a 44 anos;220;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;45 a 49 anos;279;3;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;50 a 54 anos;270;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;55 a 59 anos;257;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;60 a 64 anos;180;4;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;65 a 69 anos;116;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;70 a 74 anos;70;0;70
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;75 a 79 anos;50;2;50
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;80 a 84 anos;29;2;29
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;85 a 89 anos;18;0;18
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;90 a 94 anos;7;2;7
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;95 a 99 anos;2;0;2
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;16 anos;13;2;13
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;17 anos;8;0;8
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;18 anos;10;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;19 anos;9;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;20 anos;7;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;21 a 24 anos;49;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;25 a 29 anos;36;4;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;30 a 34 anos;43;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;35 a 39 anos;53;4;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;40 a 44 anos;49;4;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;45 a 49 anos;68;5;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;50 a 54 anos;68;7;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;55 a 59 anos;65;5;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;60 a 64 anos;46;8;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;65 a 69 anos;43;5;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;70 a 74 anos;13;0;13
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;75 a 79 anos;4;1;4
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;80 a 84 anos;2;0;2
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Parda;85 a 89 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;18 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;19 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;20 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;21 a 24 anos;11;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;25 a 29 anos;7;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;30 a 34 anos;5;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;35 a 39 anos;8;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;40 a 44 anos;4;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;45 a 49 anos;12;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;50 a 54 anos;12;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;55 a 59 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;60 a 64 anos;11;3;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;65 a 69 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;70 a 74 anos;2;0;2
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;80 a 84 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Preta;90 a 94 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Amarela;21 a 24 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Amarela;30 a 34 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Amarela;40 a 44 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Amarela;50 a 54 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Amarela;60 a 64 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;17 anos;6;0;6
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;18 anos;9;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;19 anos;7;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;20 anos;12;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;21 a 24 anos;32;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;25 a 29 anos;11;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;30 a 34 anos;5;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;35 a 39 anos;9;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;40 a 44 anos;6;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;45 a 49 anos;8;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;50 a 54 anos;8;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;55 a 59 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;60 a 64 anos;4;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;65 a 69 anos;3;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;70 a 74 anos;3;2;3
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Branca;80 a 84 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;17 anos;1;0;1
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;18 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;19 anos;2;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;20 anos;3;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;21 a 24 anos;31;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;25 a 29 anos;37;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;30 a 34 anos;40;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;35 a 39 anos;23;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;40 a 44 anos;13;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;45 a 49 anos;5;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;50 a 54 anos;9;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;55 a 59 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;Indígena;60 a 64 anos;1;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;21 a 24 anos;113;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;25 a 29 anos;223;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;30 a 34 anos;237;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;35 a 39 anos;308;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;40 a 44 anos;335;5;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;45 a 49 anos;285;3;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;50 a 54 anos;239;1;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;55 a 59 anos;199;2;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;60 a 64 anos;158;3;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;65 a 69 anos;100;0;0
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;70 a 74 anos;71;1;71
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;75 a 79 anos;42;1;42
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;80 a 84 anos;22;1;22
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;85 a 89 anos;6;0;6
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;90 a 94 anos;2;0;2
RO;GUAJARÁ-MIRIM;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;95 a 99 anos;1;0;1
