ANO_ELEICAO;NR_TURNO;DS_ELEICAO;DT_ELEICAO;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;QT_VOTOS_NOMINAIS_VALIDOS
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;6;Deputado Federal;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;6;Deputado Federal;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);4
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;612;GOVERNADOR JORGE TEIXEIRA;27;6;Deputado Federal;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;6;Deputado Federal;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;6;Deputado Federal;Partido isolado;90;PROS;Partido Republicano da Ordem Social;PARTIDO ISOLADO;PROS;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;744;NOVA UNIÃO;28;6;Deputado Federal;Partido isolado;90;PROS;Partido Republicano da Ordem Social;PARTIDO ISOLADO;PROS;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;370;NOVA BRASILÂNDIA D OESTE;15;6;Deputado Federal;Partido isolado;90;PROS;Partido Republicano da Ordem Social;PARTIDO ISOLADO;PROS;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;5;Senador;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;1642
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;5;Senador;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;6;Deputado Federal;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;449
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;6;Deputado Federal;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;114
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;6;Deputado Federal;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;875
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;35
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;7;Deputado Estadual;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;5580
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;271
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);62
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;3;Governador;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);4
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;566
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;246
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;647;RIO CRESPO;26;6;Deputado Federal;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;350
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;120
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;125
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;6;Deputado Federal;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;217
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;91
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);258
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;292
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;647;RIO CRESPO;26;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;186
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;6;Deputado Federal;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;52
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;6;Deputado Federal;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;160
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;5;Senador;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;2049
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;6;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);2372
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);72
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);147
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);234
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;737
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;16
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;216
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;6;Deputado Federal;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);75
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;477;CANDEIAS DO JAMARI;21;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);6570
2022;2;Eleições Gerais Estaduais 2022;30/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);5372
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;1907
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;531
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;680;CUJUBIM;26;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;246
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);4366
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);1348
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);2847
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;3;Governador;Coligação;44;UNIÃO;UNIÃO BRASIL;COMPROMISSO, TRABALHO E FÉ;UNIÃO / REPUBLICANOS / AVANTE / MDB / PATRIOTA / PSC / Federação PSDB Cidadania(PSDB/CIDADANIA);2380
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;647;RIO CRESPO;26;7;Deputado Estadual;Federação;23;CIDADANIA;Cidadania;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;3;5;Senador;Coligação;12;PDT;Partido Democrático Trabalhista;FRENTE DEMOC´RÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PDT / PSB / SOLIDARIEDADE;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;6;Deputado Federal;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);9
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;5435
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;293
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;1125
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;396
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;6;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;5606
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;132;VILHENA;4;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;1079
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;958
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;7;Deputado Estadual;Partido isolado;33;PMN;Partido da Mobilização Nacional;PARTIDO ISOLADO;PMN;16
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;256;ESPIGÃO DO OESTE;12;7;Deputado Estadual;Partido isolado;33;PMN;Partido da Mobilização Nacional;PARTIDO ISOLADO;PMN;830
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;6;Deputado Federal;Partido isolado;90;PROS;Partido Republicano da Ordem Social;PARTIDO ISOLADO;PROS;7
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;6;Deputado Federal;Partido isolado;90;PROS;Partido Republicano da Ordem Social;PARTIDO ISOLADO;PROS;6
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;6;Deputado Federal;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;21519
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;370;NOVA BRASILÂNDIA D OESTE;15;6;Deputado Federal;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;25
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;7;Deputado Estadual;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;547
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;7;Deputado Estadual;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;453
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;7;Deputado Estadual;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;633
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;7;Deputado Estadual;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;9
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;7;Deputado Estadual;Partido isolado;19;PODE;Podemos;PARTIDO ISOLADO;PODE;695
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;744;NOVA UNIÃO;28;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;477;CANDEIAS DO JAMARI;21;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);6
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;370;NOVA BRASILÂNDIA D OESTE;15;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;4489
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;129
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;574
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;710;SÃO FELIPE D OESTE;19;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;313
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;1297
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;1218
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;1054
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;7
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;574;MIRANTE DA SERRA;28;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;26
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;256;ESPIGÃO DO OESTE;12;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;10
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;7;Deputado Estadual;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;169
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;450;CABIXI;8;6;Deputado Federal;Partido isolado;77;SOLIDARIEDADE;Solidariedade;PARTIDO ISOLADO;SOLIDARIEDADE;3
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;7;Deputado Estadual;Partido isolado;40;PSB;Partido Socialista Brasileiro;PARTIDO ISOLADO;PSB;1038
